,FICO,Approve_Date,Amount,Competition_Rate,Rate,Competitiveness,Cost_funds,Partner_2,Partner_3,Outcome
340,737,2003-09-06,8241.0,4.99,4.99,3.01,1.84,0,0,0
341,750,2003-08-18,8300.0,4.99,4.99,2.8599999999999994,1.84,0,0,0
342,768,2003-08-19,8300.0,4.99,4.99,1.7599999999999998,1.84,0,0,0
343,742,2003-09-05,8300.0,4.99,4.99,2.51,1.84,0,1,1
344,813,2004-09-09,8368.55,4.99,4.99,2.41,1.84,0,1,1
345,806,2004-09-17,8380.07,4.99,4.99,5.76,1.84,0,0,1
346,751,2004-10-07,8400.0,4.99,4.99,6.0,1.84,1,0,0
347,816,2004-10-29,8434.0,4.99,4.99,2.0,1.84,1,0,0
348,738,2003-09-11,8436.0,4.99,4.99,5.91,1.84,0,0,1
349,774,2003-08-29,8450.0,4.99,4.99,4.959999999999999,1.84,0,0,0
350,788,2004-09-24,8450.0,4.99,4.99,5.01,1.84,0,1,1
351,739,2003-09-08,8463.0,4.99,4.99,2.41,1.84,0,0,1
352,812,2004-11-10,8470.75,4.99,4.99,6.510000000000002,1.84,1,0,1
353,759,2003-08-20,8472.0,4.99,4.99,4.16,1.84,0,0,1
354,759,2004-10-22,8500.0,4.99,4.99,1.9100000000000001,1.84,1,0,0
355,771,2004-11-01,8500.0,4.99,4.99,3.26,1.84,0,1,1
356,682,2004-10-28,8520.0,4.99,4.99,6.01,1.84,1,0,0
357,751,2003-09-03,8553.0,4.99,4.99,2.5599999999999987,1.84,0,0,1
358,741,2003-09-04,8570.0,4.99,4.99,12.010000000000002,1.84,0,0,1
359,764,2004-09-28,8584.0,4.99,4.99,1.8099999999999987,1.84,0,0,0
360,760,2003-08-26,8600.0,4.99,4.99,3.76,1.84,0,0,1
361,752,2003-08-30,8600.0,4.99,4.99,1.7599999999999998,1.84,0,1,0
362,752,2003-09-02,8600.0,4.99,4.99,1.7599999999999998,1.84,0,1,1
363,795,2003-09-11,8600.0,4.99,4.99,1.9100000000000001,1.84,0,0,0
364,770,2003-09-15,8600.0,4.79,4.99,3.8099999999999987,1.84,0,0,1
365,737,2004-10-12,8600.0,4.99,4.99,1.9100000000000001,1.84,1,0,0
366,758,2003-09-14,8660.0,4.79,4.99,4.399999999999999,1.84,0,0,0
367,734,2003-08-17,8700.0,4.99,4.99,4.91,1.84,0,0,1
368,731,2004-10-08,8706.99,4.99,4.99,1.6499999999999986,1.84,1,0,1
369,819,2004-09-09,8734.68,4.99,4.99,2.01,1.84,0,0,1
370,766,2004-10-15,8768.31,4.99,4.99,2.91,1.84,1,0,1
371,785,2003-09-15,8770.0,4.79,4.99,2.210000000000001,1.84,0,0,0
372,759,2004-11-08,8799.0,4.99,4.99,4.91,1.84,1,0,0
373,790,2003-09-15,8800.0,4.79,4.99,2.3499999999999996,1.84,0,0,1
374,762,2003-09-01,8821.0,4.99,4.99,3.6500000000000004,1.84,0,0,1
375,791,2004-10-08,8887.61,4.99,4.99,-0.40000000000000036,1.84,0,0,1
376,782,2003-09-11,8888.0,4.99,4.99,3.459999999999999,1.84,0,1,1
377,730,2004-09-29,8900.0,4.99,4.99,2.91,1.84,1,0,0
378,773,2004-11-08,8919.0,4.99,4.99,2.01,1.84,0,1,0
379,757,2004-11-08,8928.53,4.99,4.99,9.010000000000002,1.84,0,1,1
380,751,2004-09-23,8930.0,4.99,4.99,2.8599999999999994,1.84,1,0,0
381,797,2003-08-28,9000.0,4.99,4.99,3.51,1.84,0,0,1
382,734,2004-09-02,9064.0,4.99,4.99,-0.40000000000000036,1.84,0,1,0
383,794,2003-08-26,9066.0,4.99,4.99,3.0,1.84,0,0,0
384,774,2004-09-06,9066.0,4.99,4.99,2.5500000000000007,1.84,0,0,0
385,773,2004-10-10,9129.54,4.99,4.99,5.65,1.84,1,0,1
386,754,2003-08-28,9188.0,4.99,4.99,2.01,1.84,0,0,1
387,759,2004-10-05,9212.0,4.99,4.99,2.51,1.84,1,0,0
388,672,2004-09-27,9249.61,4.99,4.99,8.0,1.84,0,0,1
389,759,2003-08-19,9300.0,4.99,4.99,3.51,1.84,0,1,0
390,732,2003-08-28,9300.0,4.99,4.99,14.010000000000002,1.84,0,1,0
391,735,2003-09-02,9300.0,4.99,4.99,11.010000000000002,1.84,0,0,1
392,756,2003-09-06,9300.0,4.99,4.99,5.01,1.84,0,1,0
393,795,2003-09-15,9300.0,4.79,4.99,2.8099999999999987,1.84,0,1,0
394,751,2003-08-16,9350.0,4.99,4.99,2.51,1.84,0,1,0
395,772,2003-08-19,9350.0,4.99,4.99,1.7599999999999998,1.84,0,0,1
396,792,2004-10-16,9351.0,4.99,4.99,3.01,1.84,0,0,1
397,783,2003-08-20,9356.0,4.99,4.99,13.010000000000002,1.84,0,1,0
398,782,2003-08-31,9400.0,4.99,4.99,3.01,1.84,0,0,1
399,751,2004-11-09,9400.0,4.99,4.99,-0.3000000000000007,1.84,1,0,0
400,795,2003-09-09,9414.0,4.99,4.99,1.9600000000000009,1.84,0,1,1
401,732,2003-09-13,9414.0,4.79,4.99,3.3099999999999987,1.84,0,0,0
402,772,2004-09-03,9484.19,4.99,4.99,3.76,1.84,0,0,1
403,787,2003-08-28,9500.0,4.99,4.99,2.3000000000000007,1.84,0,0,0
404,813,2004-09-29,9570.0,4.99,4.99,4.76,1.84,0,0,0
405,758,2003-08-28,9659.0,4.99,4.99,5.76,1.84,0,1,0
406,753,2004-08-10,9734.22,5.05,4.99,5.32,1.84,0,0,1
407,743,2004-10-14,9750.0,4.99,4.99,6.01,1.84,0,0,0
408,743,2004-09-01,9767.26,4.99,4.99,2.76,1.84,0,1,1
409,783,2003-09-15,9770.0,4.79,4.99,2.8000000000000007,1.84,0,0,1
410,738,2004-09-17,9792.17,4.99,4.99,8.010000000000002,1.84,0,1,1
411,773,2003-08-18,9800.0,4.99,4.99,2.76,1.84,0,0,0
412,809,2003-08-22,9800.0,4.99,4.99,3.76,1.84,0,1,0
413,770,2003-08-23,9800.0,4.99,4.99,4.25,1.84,0,0,1
414,736,2003-09-02,9800.0,4.99,4.99,6.01,1.84,0,1,1
415,730,2004-09-11,9818.13,4.99,4.99,9.010000000000002,1.84,0,0,1
416,783,2003-08-30,9839.0,4.99,4.99,2.6799999999999997,1.84,0,1,0
417,748,2004-10-04,9872.0,4.99,4.99,5.01,1.84,0,1,0
418,733,2003-09-07,9895.0,4.99,4.99,6.0,1.84,0,0,1
419,731,2003-08-22,9920.0,4.99,4.99,2.710000000000001,1.84,0,1,0
420,748,2004-10-06,9940.0,4.99,4.99,5.51,1.84,1,0,1
421,743,2004-10-31,9940.0,4.99,4.99,6.01,1.84,0,1,1
422,737,2003-08-27,9975.0,4.99,4.99,2.26,1.84,0,0,1
423,731,2003-09-01,10000.0,4.99,4.99,12.959999999999997,1.84,0,1,1
424,739,2003-09-12,10000.0,4.79,4.99,6.809999999999999,1.84,0,0,0
425,733,2004-10-21,10000.0,4.99,4.99,4.01,1.84,0,0,1
426,739,2004-11-07,10000.0,4.99,4.99,1.5099999999999998,1.84,0,1,0
427,784,2004-10-13,10005.0,4.99,4.99,5.01,1.84,0,1,1
428,766,2003-09-08,10018.0,4.99,4.99,2.460000000000001,1.84,0,0,1
429,785,2003-08-29,10050.0,4.99,4.99,3.0,1.84,0,0,1
430,779,2003-09-07,10094.0,4.99,4.99,3.91,1.84,0,0,1
431,737,2003-08-24,10100.0,4.99,4.99,2.51,1.84,0,0,0
432,786,2003-09-11,10100.0,4.99,4.99,4.0,1.84,0,0,0
433,785,2003-09-09,10106.0,4.99,4.99,8.010000000000002,1.84,0,1,1
434,749,2003-09-02,10115.0,4.99,4.99,2.5,1.84,0,0,0
435,762,2004-10-18,10115.0,4.99,4.99,-1.0,1.84,0,0,0
436,787,2003-08-18,10148.0,4.99,4.99,2.460000000000001,1.84,0,0,1
437,788,2003-08-26,10234.0,4.99,4.99,5.01,1.84,0,1,1
438,732,2004-09-24,10259.0,4.99,4.99,4.76,1.84,0,1,0
439,741,2003-09-03,10285.0,4.99,4.99,7.010000000000002,1.84,0,0,1
440,831,2004-10-15,10290.0,4.99,4.99,2.91,1.84,0,0,1
441,737,2003-08-22,10300.0,4.99,4.99,2.51,1.84,0,0,0
442,759,2003-08-25,10300.0,4.99,4.99,2.5500000000000007,1.84,0,1,0
443,737,2003-08-29,10300.0,4.99,4.99,4.609999999999999,1.84,0,0,0
444,732,2003-08-31,10300.0,4.99,4.99,4.959999999999999,1.84,0,0,1
445,738,2003-09-04,10300.0,4.99,4.99,3.5,1.84,0,1,0
446,766,2003-09-04,10300.0,4.99,4.99,3.26,1.84,0,0,0
447,738,2003-09-06,10300.0,4.99,4.99,5.459999999999999,1.84,0,1,1
448,801,2003-09-07,10300.0,4.99,4.99,2.91,1.84,0,1,0
449,744,2003-09-12,10300.0,4.79,4.99,4.809999999999999,1.84,0,1,1
450,766,2003-09-13,10300.0,4.79,4.99,1.5599999999999987,1.84,0,0,0
451,759,2003-09-15,10300.0,4.79,4.99,3.8099999999999987,1.84,0,0,1
452,749,2003-09-15,10300.0,4.79,4.99,2.710000000000001,1.84,0,0,1
453,751,2003-09-05,10372.0,4.99,4.99,4.01,1.84,0,1,1
454,751,2004-10-25,10400.0,4.99,4.99,5.779999999999999,1.84,0,1,0
455,803,2004-09-19,10430.29,4.99,4.99,1.6999999999999993,1.84,0,0,1
456,769,2003-09-02,10436.0,4.99,4.99,2.5,1.84,0,0,1
457,779,2003-09-09,10450.0,4.99,4.99,6.01,1.84,0,1,1
458,751,2003-08-19,10460.0,4.99,4.99,3.0,1.84,0,1,1
459,785,2003-08-25,10465.0,4.99,4.99,1.5700000000000003,1.84,0,0,0
460,771,2003-08-19,10500.0,4.99,4.99,2.26,1.84,0,0,1
461,796,2003-08-21,10500.0,4.99,4.99,3.299999999999999,1.84,0,0,1
462,758,2004-10-04,10500.0,4.99,4.99,6.01,1.84,0,1,1
463,714,2004-11-05,10508.86,4.99,4.99,4.15,1.84,0,1,1
464,781,2004-09-07,10517.81,4.99,4.99,4.0,1.84,0,1,1
465,757,2004-11-01,10567.04,4.99,4.99,2.960000000000001,1.84,0,0,1
466,799,2003-08-22,10581.0,4.99,4.99,2.51,1.84,0,0,1
467,731,2004-10-11,10693.19,4.99,4.99,4.91,1.84,0,0,1
468,810,2003-07-15,10714.0,4.39,4.99,3.3999999999999986,1.84,0,1,1
469,770,2003-08-16,10714.0,4.99,4.99,2.8999999999999986,1.84,0,0,0
470,753,2003-08-16,10800.0,4.99,4.99,3.51,1.84,0,0,0
471,792,2003-08-26,10800.0,4.99,4.99,5.51,1.84,0,0,0
472,765,2003-08-28,10800.0,4.99,4.99,4.76,1.84,0,0,0
473,762,2003-08-30,10800.0,4.99,4.99,2.91,1.84,0,1,0
474,745,2003-09-05,10800.0,4.99,4.99,2.3499999999999996,1.84,0,0,1
475,756,2003-09-09,10800.0,4.99,4.99,8.0,1.84,0,1,0
476,733,2003-09-11,10800.0,4.99,4.99,5.01,1.84,0,1,1
477,835,2004-09-30,10800.0,4.99,4.99,-0.2400000000000002,1.84,1,0,0
478,741,2004-10-05,10800.0,4.99,4.99,3.66,1.84,0,0,0
479,746,2004-11-02,10806.0,4.99,4.99,5.959999999999999,1.84,0,1,0
480,806,2003-09-11,10816.0,4.99,4.99,1.7100000000000009,1.84,0,0,0
481,767,2003-09-12,10820.0,4.79,4.99,3.8099999999999987,1.84,0,1,1
482,762,2003-09-07,10867.0,4.99,4.99,1.5,1.84,0,0,0
483,802,2003-08-27,10877.0,4.99,4.99,1.7599999999999998,1.84,0,0,1
484,795,2003-08-17,10892.0,4.99,4.99,2.01,1.84,0,0,0
485,752,2004-10-27,10926.02,4.99,4.99,3.26,1.84,0,1,1
486,796,2003-08-21,10930.0,4.99,4.99,3.0,1.84,0,0,1
487,806,2004-11-08,10991.0,4.99,4.99,7.010000000000002,1.84,0,1,0
488,821,2004-09-27,10994.27,4.99,4.99,2.26,1.84,0,1,1
489,753,2003-09-08,10996.0,4.99,4.99,2.26,1.84,0,0,1
490,735,2003-09-03,11000.0,4.99,4.99,4.01,1.84,0,0,1
491,725,2004-09-27,11000.0,4.99,4.99,2.5999999999999996,1.84,0,0,1
492,777,2004-09-30,11001.8,4.99,4.99,5.35,1.84,0,1,1
493,749,2004-10-27,11017.0,4.99,4.99,5.01,1.84,0,1,0
494,773,2003-08-22,11060.0,4.99,4.99,2.26,1.84,0,1,1
495,761,2004-10-18,11108.0,4.99,4.99,-0.75,1.84,1,0,0
496,754,2003-09-08,11115.0,4.99,4.99,8.25,1.84,0,0,0
497,766,2003-08-20,11117.0,4.99,4.99,5.8100000000000005,1.84,0,1,0
498,793,2004-09-17,11144.0,4.99,4.99,2.01,1.84,0,1,0
499,718,2004-09-27,11152.0,4.99,4.99,3.3599999999999994,1.84,1,0,0
500,737,2003-09-11,11153.0,4.99,4.99,1.9100000000000001,1.84,0,1,0
501,817,2004-10-04,11165.0,4.99,4.99,5.01,1.84,0,1,1
502,815,2004-10-21,11228.0,4.99,4.99,1.9100000000000001,1.84,1,0,0
503,746,2004-09-02,11234.0,4.99,4.99,12.959999999999997,1.84,0,1,1
504,781,2003-09-01,11250.0,4.99,4.99,3.51,1.84,0,1,0
505,722,2004-09-25,11260.5,4.99,4.99,6.0,1.84,0,0,1
506,749,2003-08-23,11300.0,4.99,4.99,1.9100000000000001,1.84,0,0,1
507,771,2003-08-23,11300.0,4.99,4.99,2.1099999999999994,1.84,0,1,0
508,778,2003-08-25,11300.0,4.99,4.99,6.91,1.84,0,1,0
509,765,2003-08-31,11300.0,4.99,4.99,4.76,1.84,0,0,0
510,796,2003-09-09,11300.0,4.99,4.99,3.26,1.84,0,0,0
511,784,2004-10-17,11305.84,4.99,4.99,4.26,1.84,1,0,1
512,806,2003-08-26,11313.0,4.99,4.99,2.76,1.84,0,0,0
513,765,2003-08-31,11336.0,4.99,4.99,4.76,1.84,0,0,0
514,804,2003-08-18,11400.0,4.99,4.99,1.6799999999999997,1.84,0,0,0
515,759,2003-08-27,11400.0,4.99,4.99,5.01,1.84,0,1,1
516,761,2003-09-08,11400.0,4.99,4.99,4.0,1.84,0,0,0
517,745,2004-09-27,11429.0,4.99,4.99,3.01,1.84,0,0,0
518,750,2003-08-29,11450.0,4.99,4.99,1.5099999999999998,1.84,0,1,0
519,762,2004-10-15,11467.0,4.99,4.99,2.76,1.84,1,0,0
520,766,2004-10-16,11477.95,4.99,4.99,2.6099999999999994,1.84,0,1,1
521,752,2003-08-16,11500.0,4.99,4.99,3.91,1.84,0,0,0
522,768,2003-09-05,11500.0,4.99,4.99,1.5099999999999998,1.84,0,1,1
523,777,2003-09-15,11500.0,4.79,4.99,3.6099999999999994,1.84,0,0,1
524,772,2003-08-28,11512.0,4.99,4.99,1.5,1.84,0,1,1
525,783,2003-09-04,11560.0,4.99,4.99,4.0,1.84,0,0,1
526,822,2004-09-07,11567.0,4.99,4.99,3.01,1.84,0,0,1
527,794,2004-09-11,11567.66,4.99,4.99,2.0,1.84,0,0,1
528,739,2003-09-14,11620.0,4.79,4.99,2.8000000000000007,1.84,0,1,1
529,810,2004-10-26,11622.0,4.99,4.99,5.01,1.84,0,1,0
530,808,2003-08-21,11675.0,4.99,4.99,5.5,1.84,0,1,0
531,767,2003-09-12,11699.0,4.79,4.99,6.259999999999998,1.84,0,0,1
532,735,2004-09-21,11706.0,4.99,4.99,3.799999999999999,1.84,0,0,1
533,746,2003-08-19,11739.0,4.99,4.99,5.51,1.84,0,1,0
534,752,2003-08-15,11800.0,4.99,4.99,4.01,1.84,0,0,1
535,732,2003-09-04,11800.0,4.99,4.99,1.7599999999999998,1.84,0,0,0
536,766,2003-09-15,11800.0,4.79,4.99,1.8099999999999987,1.84,0,1,0
537,772,2004-10-06,11845.0,4.99,4.99,9.98,1.84,0,1,0
538,733,2003-09-14,11899.0,4.79,4.99,7.559999999999999,1.84,0,1,0
539,790,2003-08-17,11907.0,4.99,4.99,2.0,1.84,0,0,1
540,741,2004-09-01,11908.25,4.99,4.99,3.26,1.84,0,0,1
541,732,2004-09-19,11910.0,4.99,4.99,3.3100000000000005,1.84,0,1,1
542,764,2004-09-26,11941.0,4.99,4.99,7.510000000000002,1.84,0,1,1
543,788,2004-10-07,11945.0,4.99,4.99,5.01,1.84,0,1,0
544,790,2003-08-15,12000.0,4.99,4.99,6.41,1.84,0,0,0
545,739,2004-10-03,12000.0,4.99,4.99,3.76,1.84,1,0,0
546,757,2004-10-17,12000.0,4.99,4.99,3.01,1.84,1,0,0
547,749,2004-10-20,12000.0,4.99,4.99,2.01,1.84,0,0,1
548,753,2004-10-29,12000.0,4.99,4.99,2.01,1.84,0,0,1
549,750,2003-08-19,12030.0,4.99,4.99,1.9100000000000001,1.84,0,1,0
550,804,2003-09-13,12150.0,4.79,4.99,3.6099999999999994,1.84,0,0,1
551,754,2003-08-19,12159.0,4.99,4.99,1.9100000000000001,1.84,0,0,1
552,761,2004-11-10,12177.0,4.99,4.99,3.01,1.84,1,0,0
553,742,2004-09-21,12197.73,4.99,4.99,8.010000000000002,1.84,0,1,1
554,725,2004-09-08,12200.0,4.99,4.99,1.5099999999999998,1.84,1,0,0
555,782,2004-10-12,12212.02,4.99,4.99,3.959999999999999,1.84,0,1,1
556,762,2004-08-31,12214.0,4.99,4.99,1.5099999999999998,1.84,1,0,0
557,736,2004-09-26,12263.98,4.99,4.99,5.459999999999999,1.84,0,1,1
558,810,2003-09-02,12288.0,4.99,4.99,2.5,1.84,0,1,1
559,831,2004-10-06,12294.0,4.99,4.99,5.01,1.84,0,1,0
560,782,2003-08-17,12300.0,4.99,4.99,3.0,1.84,0,1,1
561,766,2003-08-19,12300.0,4.99,4.99,14.010000000000002,1.84,1,0,0
562,742,2003-08-21,12300.0,4.99,4.99,2.26,1.84,0,0,0
563,750,2003-08-22,12300.0,4.99,4.99,3.26,1.84,0,0,0
564,765,2003-08-25,12300.0,4.99,4.99,13.010000000000002,1.84,0,0,0
565,796,2003-09-04,12300.0,4.99,4.99,2.51,1.84,1,0,0
566,753,2003-09-04,12300.0,4.99,4.99,3.26,1.84,1,0,0
567,733,2003-09-05,12300.0,4.99,4.99,5.01,1.84,0,1,1
568,813,2003-09-06,12300.0,4.99,4.99,3.01,1.84,1,0,0
569,735,2003-09-07,12300.0,4.99,4.99,5.01,1.84,0,1,0
570,762,2003-09-07,12300.0,4.99,4.99,3.41,1.84,0,0,0
571,799,2003-09-10,12300.0,4.99,4.99,2.0,1.84,1,0,0
572,752,2003-09-11,12300.0,4.99,4.99,1.9100000000000001,1.84,0,0,0
573,744,2003-09-12,12300.0,4.79,4.99,7.809999999999999,1.84,0,0,0
574,813,2003-09-15,12300.0,4.79,4.99,1.7100000000000009,1.84,0,0,0
575,767,2004-10-27,12313.0,4.99,4.99,5.01,1.84,0,1,0
576,768,2003-08-28,12314.0,4.99,4.99,5.01,1.84,0,1,0
577,749,2004-10-28,12323.0,4.99,4.99,3.01,1.84,1,0,0
578,736,2004-09-07,12401.71,4.99,4.99,2.8599999999999994,1.84,0,1,1
579,744,2003-08-27,12433.0,4.99,4.99,1.83,1.84,1,0,0
580,803,2003-08-18,12441.0,4.99,4.99,5.01,1.84,0,1,1
581,735,2004-09-07,12455.0,4.99,4.99,2.3999999999999986,1.84,1,0,0
582,733,2003-08-29,12500.0,4.99,4.99,2.51,1.84,0,0,1
583,794,2004-11-05,12500.0,4.99,4.99,3.99,1.84,1,0,0
584,766,2003-08-23,12525.0,4.99,4.99,4.51,1.84,0,1,0
585,775,2004-10-20,12562.61,4.99,4.99,3.76,1.84,0,1,1
586,790,2003-09-11,12575.0,4.99,4.99,3.01,1.84,0,0,1
587,733,2003-09-08,12576.0,4.99,4.99,4.91,1.84,0,0,0
588,797,2003-08-20,12634.0,4.99,4.99,2.51,1.84,0,1,0
589,832,2004-08-31,12653.0,4.99,4.99,3.01,1.84,0,0,0
590,804,2003-08-29,12690.0,4.99,4.99,2.91,1.84,0,0,1
591,771,2003-09-03,12752.0,4.99,4.99,1.9100000000000001,1.84,0,1,1
592,754,2004-09-08,12763.0,4.99,4.99,3.01,1.84,1,0,0
593,766,2003-09-10,12800.0,4.99,4.99,2.51,1.84,0,0,0
594,758,2003-09-14,12800.0,4.79,4.99,3.710000000000001,1.84,0,0,0
595,809,2003-09-14,12800.0,4.79,4.99,6.16,1.84,0,0,1
596,768,2004-09-25,12873.93,4.99,4.99,4.59,1.84,0,0,1
597,734,2003-09-10,12876.0,4.99,4.99,4.01,1.84,0,1,1
598,754,2004-10-05,12882.0,4.99,4.99,5.01,1.84,0,1,0
599,792,2003-09-05,12900.0,4.99,4.99,2.2699999999999996,1.84,1,0,0
600,777,2003-09-07,12900.0,4.99,4.99,2.01,1.84,0,0,1
601,733,2003-09-13,12900.0,4.79,4.99,2.1499999999999986,1.84,0,0,0
602,811,2004-09-19,12966.0,4.99,4.99,1.5099999999999998,1.84,1,0,0
603,796,2003-08-26,12967.0,4.99,4.99,3.9000000000000004,1.84,0,0,0
604,796,2003-08-26,12967.0,4.99,4.99,3.9000000000000004,1.84,0,0,0
605,733,2003-09-03,12983.0,4.99,4.99,5.01,1.84,0,1,1
606,735,2003-09-12,13000.0,4.79,4.99,3.8099999999999987,1.84,0,1,0
607,764,2004-09-08,13000.0,4.99,4.99,-1.0899999999999999,1.84,1,0,0
608,751,2004-09-10,13000.0,4.99,4.99,2.3599999999999994,1.84,0,0,1
609,734,2004-11-08,13000.0,4.99,4.99,2.960000000000001,1.84,0,1,0
610,732,2004-09-04,13002.9,4.99,4.99,4.01,1.84,0,1,1
611,752,2003-08-16,13100.0,4.99,4.99,3.76,1.84,0,0,0
612,721,2004-10-27,13108.0,4.99,4.99,3.26,1.84,1,0,0
613,765,2004-09-20,13142.0,4.99,4.99,3.5999999999999996,1.84,0,0,1
614,740,2004-08-10,13158.0,5.05,4.99,5.07,1.84,0,1,0
615,799,2003-09-14,13200.0,4.79,4.99,2.8099999999999987,1.84,0,0,1
616,747,2003-08-26,13249.0,4.99,4.99,4.91,1.84,0,0,0
617,776,2003-08-22,13250.0,4.99,4.99,3.0,1.84,1,0,0
618,796,2003-08-25,13272.0,4.99,4.99,1.6499999999999986,1.84,0,1,1
619,758,2004-09-29,13291.0,4.99,4.99,1.9100000000000001,1.84,0,0,0
620,779,2003-08-18,13300.0,4.99,4.99,1.5099999999999998,1.84,0,0,0
621,747,2003-08-21,13300.0,4.99,4.99,4.76,1.84,0,1,1
622,779,2003-08-22,13300.0,4.99,4.99,4.66,1.84,0,1,0
623,750,2003-08-25,13300.0,4.99,4.99,6.01,1.84,1,0,0
624,767,2003-08-28,13300.0,4.99,4.99,2.16,1.84,1,0,0
625,773,2003-09-05,13300.0,4.99,4.99,6.01,1.84,0,0,1
626,731,2003-09-05,13300.0,4.99,4.99,2.91,1.84,0,1,0
627,785,2003-09-08,13300.0,4.99,4.99,3.91,1.84,1,0,0
628,744,2003-09-09,13300.0,4.99,4.99,5.959999999999999,1.84,1,0,0
629,765,2003-09-12,13310.0,4.79,4.99,3.3099999999999987,1.84,0,0,1
630,770,2003-08-27,13343.0,4.99,4.99,5.0,1.84,1,0,0
631,763,2004-10-15,13373.0,4.99,4.99,1.5099999999999998,1.84,1,0,0
632,736,2004-09-12,13375.0,4.99,4.99,2.51,1.84,0,1,1
633,753,2003-08-26,13450.0,4.99,4.99,2.01,1.84,0,0,1
634,730,2004-10-18,13500.0,4.99,4.99,2.26,1.84,0,1,1
635,731,2004-10-21,13500.0,4.99,4.99,5.01,1.84,1,0,0
636,778,2003-09-02,13530.0,4.99,4.99,2.7799999999999994,1.84,0,0,1
637,777,2004-09-24,13541.0,4.99,4.99,1.9600000000000009,1.84,1,0,0
638,732,2003-08-29,13548.0,4.99,4.99,2.0,1.84,0,1,1
639,732,2003-09-01,13550.0,4.99,4.99,2.26,1.84,0,1,1
640,754,2004-11-13,13561.0,5.05,4.99,2.16,1.84,0,0,0
641,759,2003-08-20,13589.0,4.99,4.99,3.959999999999999,1.84,0,0,1
642,789,2003-09-09,13600.0,4.99,4.99,2.16,1.84,1,0,0
643,731,2003-08-18,13601.0,4.99,4.99,3.0,1.84,0,1,0
644,754,2003-08-17,13616.0,4.99,4.99,2.91,1.84,1,0,0
645,740,2003-09-11,13640.0,4.99,4.99,4.01,1.84,0,0,1
646,729,2004-10-20,13662.0,4.99,4.99,5.01,1.84,0,1,1
647,767,2003-08-28,13700.0,4.99,4.99,3.9000000000000004,1.84,0,1,0
648,785,2003-09-02,13746.0,4.99,4.99,2.76,1.84,0,0,1
649,756,2004-09-07,13796.0,4.99,4.99,2.710000000000001,1.84,1,0,0
650,733,2003-08-16,13800.0,4.99,4.99,5.9399999999999995,1.84,1,0,0
651,759,2003-09-02,13800.0,4.99,4.99,2.0,1.84,0,0,1
652,734,2003-09-04,13800.0,4.99,4.99,4.01,1.84,1,0,0
653,738,2003-09-07,13800.0,4.99,4.99,2.26,1.84,1,0,0
654,777,2003-09-04,13830.0,4.99,4.99,3.1099999999999994,1.84,0,1,1
655,713,2004-09-17,13878.74,4.99,4.99,6.91,1.84,0,0,1
656,640,2004-09-19,13972.45,4.99,4.99,8.959999999999997,1.84,0,0,1
657,715,2004-09-19,13981.0,4.99,4.99,3.5,1.84,0,1,1
658,757,2003-08-15,13988.0,4.99,4.99,2.76,1.84,0,0,0
659,769,2003-09-09,14000.0,4.99,4.99,1.8999999999999986,1.84,0,1,0
660,813,2003-09-10,14000.0,4.99,4.99,2.91,1.84,1,0,0
661,734,2004-09-19,14000.0,4.99,4.99,1.5099999999999998,1.84,1,0,0
662,734,2004-09-28,14000.0,4.99,4.99,1.5,1.84,1,0,0
663,773,2004-11-02,14000.0,4.99,4.99,2.960000000000001,1.84,1,0,0
664,751,2003-08-16,14060.0,4.99,4.99,1.5999999999999996,1.84,0,0,0
665,764,2004-10-12,14148.0,4.99,4.99,4.859999999999999,1.84,1,0,0
666,739,2004-10-06,14174.64,4.99,4.99,2.0,1.84,0,1,1
667,745,2003-09-12,14187.0,4.79,4.99,2.710000000000001,1.84,1,0,0
668,765,2003-09-10,14200.0,4.99,4.99,2.0,1.84,0,1,0
669,795,2003-09-10,14212.0,4.99,4.99,2.0299999999999994,1.84,1,0,0
670,732,2004-09-15,14246.79,4.99,4.99,6.01,1.84,1,0,1
671,775,2003-08-17,14300.0,4.99,4.99,7.510000000000002,1.84,1,0,0
672,816,2003-08-18,14300.0,4.99,4.99,4.01,1.84,0,0,0
673,745,2003-08-26,14300.0,4.99,4.99,2.76,1.84,1,0,0
674,748,2003-08-28,14300.0,4.99,4.99,3.26,1.84,0,0,1
675,781,2003-08-31,14300.0,4.99,4.99,2.0999999999999996,1.84,0,1,1
676,761,2003-09-01,14300.0,4.99,4.99,3.76,1.84,0,0,0
677,756,2003-09-02,14300.0,4.99,4.99,2.0999999999999996,1.84,0,0,0
678,757,2003-09-02,14300.0,4.99,4.99,5.51,1.84,0,1,0
679,732,2003-09-08,14300.0,4.99,4.99,2.01,1.84,1,0,0
680,765,2003-09-11,14300.0,4.99,4.99,3.01,1.84,0,0,0
681,758,2003-09-11,14300.0,4.99,4.99,1.7100000000000009,1.84,1,0,0
682,783,2003-09-14,14300.0,4.79,4.99,2.710000000000001,1.84,0,1,0
683,764,2004-09-27,14308.0,4.99,4.99,4.91,1.84,0,1,0
684,769,2004-10-04,14334.0,4.99,4.99,4.91,1.84,0,0,0
685,776,2003-09-14,14387.0,4.79,4.99,7.800000000000001,1.84,0,1,0
686,787,2004-10-05,14390.0,4.99,4.99,5.01,1.84,0,1,1
687,762,2004-09-20,14415.03,4.99,4.99,4.5,1.84,0,0,1
688,696,2004-10-06,14429.0,4.99,4.99,1.9600000000000009,1.84,1,0,0
