Tier,FICO,Approve_Date,Term,Amount,Previous Rate,Car Type,Competition Rate,Rate,Partner,Outcome
1,743,10/31/04,36,9940,11,R,4.99,4.99,3,1
1,737,8/27/03,36,9975,7.25,R,4.99,4.99,1,1
1,731,9/1/03,36,10000,17.95,R,4.99,4.99,3,1
1,739,9/12/03,36,10000,12,R,4.79,4.99,1,0
1,733,10/21/04,36,10000,9,R,4.99,4.99,1,1
1,739,11/7/04,36,10000,6.5,R,4.99,4.99,3,0
1,784,10/13/04,36,10005,10,R,4.99,4.99,3,1
1,766,9/8/03,36,10018,7.45,R,4.99,4.99,1,1
1,785,8/29/03,36,10050,7.99,R,4.99,4.99,1,1
1,779,9/7/03,36,10094,8.9,R,4.99,4.99,1,1
1,737,8/24/03,36,10100,7.5,R,4.99,4.99,1,0
1,786,9/11/03,36,10100,8.99,R,4.99,4.99,1,0
1,785,9/9/03,36,10106,13,R,4.99,4.99,3,1
1,749,9/2/03,36,10115,7.49,R,4.99,4.99,1,0
1,762,10/18/04,36,10115,3.99,R,4.99,4.99,1,0
1,787,8/18/03,36,10148,7.45,R,4.99,4.99,1,1
1,788,8/26/03,36,10234,10,R,4.99,4.99,3,1
1,732,9/24/04,36,10259,9.75,R,4.99,4.99,3,0
1,741,9/3/03,36,10285,12,R,4.99,4.99,1,1
1,831,10/15/04,36,10290,7.9,R,4.99,4.99,1,1
1,737,8/22/03,36,10300,7.5,R,4.99,4.99,1,0
1,759,8/25/03,36,10300,7.54,R,4.99,4.99,3,0
1,737,8/29/03,36,10300,9.6,R,4.99,4.99,1,0
1,732,8/31/03,36,10300,9.95,R,4.99,4.99,1,1
1,738,9/4/03,36,10300,8.49,R,4.99,4.99,3,0
1,766,9/4/03,36,10300,8.25,R,4.99,4.99,1,0
1,738,9/6/03,36,10300,10.45,R,4.99,4.99,3,1
1,801,9/7/03,36,10300,7.9,R,4.99,4.99,3,0
1,744,9/12/03,36,10300,10,R,4.79,4.99,3,1
1,766,9/13/03,36,10300,6.75,R,4.79,4.99,1,0
1,759,9/15/03,36,10300,9,R,4.79,4.99,1,1
1,749,9/15/03,36,10300,7.9,R,4.79,4.99,1,1
1,751,9/5/03,36,10372,9,R,4.99,4.99,3,1
1,751,10/25/04,36,10400,10.77,R,4.99,4.99,3,0
1,803,9/19/04,36,10430.29,6.69,R,4.99,4.99,1,1
1,769,9/2/03,36,10436,7.49,R,4.99,4.99,1,1
1,779,9/9/03,36,10450,11,R,4.99,4.99,3,1
1,751,8/19/03,36,10460,7.99,R,4.99,4.99,3,1
1,785,8/25/03,36,10465,6.56,R,4.99,4.99,1,0
1,771,8/19/03,36,10500,7.25,R,4.99,4.99,1,1
1,796,8/21/03,36,10500,8.29,R,4.99,4.99,1,1
1,758,10/4/04,36,10500,11,R,4.99,4.99,3,1
1,714,11/5/04,36,10508.86,9.14,R,4.99,4.99,3,1
1,781,9/7/04,36,10517.81,8.99,R,4.99,4.99,3,1
1,757,11/1/04,36,10567.04,7.95,R,4.99,4.99,1,1
1,799,8/22/03,36,10581,7.5,R,4.99,4.99,1,1
1,731,10/11/04,36,10693.19,9.9,R,4.99,4.99,1,1
1,810,7/15/03,36,10714,8.99,R,4.39,4.99,3,1
1,770,8/16/03,36,10714,7.89,R,4.99,4.99,1,0
1,753,8/16/03,36,10800,8.5,R,4.99,4.99,1,0
1,792,8/26/03,36,10800,10.5,R,4.99,4.99,1,0
1,765,8/28/03,36,10800,9.75,R,4.99,4.99,1,0
1,762,8/30/03,36,10800,7.9,R,4.99,4.99,3,0
1,745,9/5/03,36,10800,7.34,R,4.99,4.99,1,1
1,756,9/9/03,36,10800,12.99,R,4.99,4.99,3,0
1,733,9/11/03,36,10800,10,R,4.99,4.99,3,1
1,835,9/30/04,36,10800,4.75,R,4.99,4.99,2,0
1,741,10/5/04,36,10800,8.65,R,4.99,4.99,1,0
1,746,11/2/04,36,10806,10.95,R,4.99,4.99,3,0
1,806,9/11/03,36,10816,6.7,R,4.99,4.99,1,0
1,767,9/12/03,36,10820,9,R,4.79,4.99,3,1
1,762,9/7/03,36,10867,6.49,R,4.99,4.99,1,0
1,802,8/27/03,36,10877,6.75,R,4.99,4.99,1,1
1,795,8/17/03,36,10892,7,R,4.99,4.99,1,0
1,752,10/27/04,36,10926.02,8.25,R,4.99,4.99,3,1
1,796,8/21/03,36,10930,7.99,R,4.99,4.99,1,1
1,806,11/8/04,36,10991,12,R,4.99,4.99,3,0
1,821,9/27/04,36,10994.27,7.25,R,4.99,4.99,3,1
1,753,9/8/03,36,10996,7.25,R,4.99,4.99,1,1
1,735,9/3/03,36,11000,9,R,4.99,4.99,1,1
1,725,9/27/04,36,11000,7.59,R,4.99,4.99,1,1
1,777,9/30/04,36,11001.8,10.34,R,4.99,4.99,3,1
1,749,10/27/04,36,11017,10,R,4.99,4.99,3,0
1,773,8/22/03,36,11060,7.25,R,4.99,4.99,3,1
1,761,10/18/04,36,11108,4.24,R,4.99,4.99,2,0
1,754,9/8/03,36,11115,13.24,R,4.99,4.99,1,0
1,766,8/20/03,36,11117,10.8,R,4.99,4.99,3,0
1,793,9/17/04,36,11144,7,R,4.99,4.99,3,0
1,718,9/27/04,36,11152,8.35,R,4.99,4.99,2,0
1,737,9/11/03,36,11153,6.9,R,4.99,4.99,3,0
1,817,10/4/04,36,11165,10,R,4.99,4.99,3,1
1,815,10/21/04,36,11228,6.9,R,4.99,4.99,2,0
1,746,9/2/04,36,11234,17.95,R,4.99,4.99,3,1
1,781,9/1/03,36,11250,8.5,R,4.99,4.99,3,0
1,722,9/25/04,36,11260.5,10.99,R,4.99,4.99,1,1
1,749,8/23/03,36,11300,6.9,R,4.99,4.99,1,1
1,771,8/23/03,36,11300,7.1,R,4.99,4.99,3,0
1,778,8/25/03,36,11300,11.9,R,4.99,4.99,3,0
1,765,8/31/03,36,11300,9.75,R,4.99,4.99,1,0
1,796,9/9/03,36,11300,8.25,R,4.99,4.99,1,0
1,784,10/17/04,36,11305.84,9.25,R,4.99,4.99,2,1
1,806,8/26/03,36,11313,7.75,R,4.99,4.99,1,0
1,765,8/31/03,36,11336,9.75,R,4.99,4.99,1,0
1,804,8/18/03,36,11400,6.67,R,4.99,4.99,1,0
1,759,8/27/03,36,11400,10,R,4.99,4.99,3,1
1,761,9/8/03,36,11400,8.99,R,4.99,4.99,1,0
1,745,9/27/04,36,11429,8,R,4.99,4.99,1,0
1,750,8/29/03,36,11450,6.5,R,4.99,4.99,3,0
1,762,10/15/04,36,11467,7.75,R,4.99,4.99,2,0
1,766,10/16/04,36,11477.95,7.6,R,4.99,4.99,3,1
1,752,8/16/03,36,11500,8.9,R,4.99,4.99,1,0
1,768,9/5/03,36,11500,6.5,R,4.99,4.99,3,1
1,777,9/15/03,36,11500,8.8,R,4.79,4.99,1,1
1,772,8/28/03,36,11512,6.49,R,4.99,4.99,3,1
1,783,9/4/03,36,11560,8.99,R,4.99,4.99,1,1
1,822,9/7/04,36,11567,8,R,4.99,4.99,1,1
1,794,9/11/04,36,11567.66,6.99,R,4.99,4.99,1,1
1,739,9/14/03,36,11620,7.99,R,4.79,4.99,3,1
1,810,10/26/04,36,11622,10,R,4.99,4.99,3,0
1,808,8/21/03,36,11675,10.49,R,4.99,4.99,3,0
1,767,9/12/03,36,11699,11.45,R,4.79,4.99,1,1
1,735,9/21/04,36,11706,8.79,R,4.99,4.99,1,1
1,746,8/19/03,36,11739,10.5,R,4.99,4.99,3,0
1,752,8/15/03,36,11800,9,R,4.99,4.99,1,1
1,732,9/4/03,36,11800,6.75,R,4.99,4.99,1,0
1,766,9/15/03,36,11800,7,R,4.79,4.99,3,0
1,772,10/6/04,36,11845,14.97,R,4.99,4.99,3,0
1,733,9/14/03,36,11899,12.75,R,4.79,4.99,3,0
1,790,8/17/03,36,11907,6.99,R,4.99,4.99,1,1
1,741,9/1/04,36,11908.25,8.25,R,4.99,4.99,1,1
1,732,9/19/04,36,11910,8.3,R,4.99,4.99,3,1
1,764,9/26/04,36,11941,12.5,R,4.99,4.99,3,1
1,788,10/7/04,36,11945,10,R,4.99,4.99,3,0
1,790,8/15/03,36,12000,11.4,R,4.99,4.99,1,0
1,739,10/3/04,36,12000,8.75,R,4.99,4.99,2,0
1,757,10/17/04,36,12000,8,R,4.99,4.99,2,0
1,749,10/20/04,36,12000,7,R,4.99,4.99,1,1
1,753,10/29/04,36,12000,7,R,4.99,4.99,1,1
1,750,8/19/03,36,12030,6.9,R,4.99,4.99,3,0
1,804,9/13/03,36,12150,8.8,R,4.79,4.99,1,1
1,754,8/19/03,36,12159,6.9,R,4.99,4.99,1,1
1,761,11/10/04,36,12177,8,R,4.99,4.99,2,0
1,742,9/21/04,36,12197.73,13,R,4.99,4.99,3,1
1,725,9/8/04,36,12200,6.5,R,4.99,4.99,2,0
1,782,10/12/04,36,12212.02,8.95,R,4.99,4.99,3,1
1,762,8/31/04,36,12214,6.5,R,4.99,4.99,2,0
1,736,9/26/04,36,12263.98,10.45,R,4.99,4.99,3,1
1,810,9/2/03,36,12288,7.49,R,4.99,4.99,3,1
1,831,10/6/04,36,12294,10,R,4.99,4.99,3,0
1,782,8/17/03,36,12300,7.99,R,4.99,4.99,3,1
1,766,8/19/03,36,12300,19,R,4.99,4.99,2,0
1,742,8/21/03,36,12300,7.25,R,4.99,4.99,1,0
1,750,8/22/03,36,12300,8.25,R,4.99,4.99,1,0
1,765,8/25/03,36,12300,18,R,4.99,4.99,1,0
1,796,9/4/03,36,12300,7.5,R,4.99,4.99,2,0
1,753,9/4/03,36,12300,8.25,R,4.99,4.99,2,0
1,733,9/5/03,36,12300,10,R,4.99,4.99,3,1
1,813,9/6/03,36,12300,8,R,4.99,4.99,2,0
1,735,9/7/03,36,12300,10,R,4.99,4.99,3,0
1,762,9/7/03,36,12300,8.4,R,4.99,4.99,1,0
1,799,9/10/03,36,12300,6.99,R,4.99,4.99,2,0
1,752,9/11/03,36,12300,6.9,R,4.99,4.99,1,0
1,744,9/12/03,36,12300,13,R,4.79,4.99,1,0
1,813,9/15/03,36,12300,6.9,R,4.79,4.99,1,0
1,767,10/27/04,36,12313,10,R,4.99,4.99,3,0
1,768,8/28/03,36,12314,10,R,4.99,4.99,3,0
1,749,10/28/04,36,12323,8,R,4.99,4.99,2,0
1,736,9/7/04,36,12401.71,7.85,R,4.99,4.99,3,1
1,744,8/27/03,36,12433,6.82,R,4.99,4.99,2,0
1,803,8/18/03,36,12441,10,R,4.99,4.99,3,1
1,735,9/7/04,36,12455,7.39,R,4.99,4.99,2,0
1,733,8/29/03,36,12500,7.5,R,4.99,4.99,1,1
1,794,11/5/04,36,12500,8.98,R,4.99,4.99,2,0
1,766,8/23/03,36,12525,9.5,R,4.99,4.99,3,0
1,775,10/20/04,36,12562.61,8.75,R,4.99,4.99,3,1
1,790,9/11/03,36,12575,8,R,4.99,4.99,1,1
1,733,9/8/03,36,12576,9.9,R,4.99,4.99,1,0
1,797,8/20/03,36,12634,7.5,R,4.99,4.99,3,0
1,832,8/31/04,36,12653,8,R,4.99,4.99,1,0
1,804,8/29/03,36,12690,7.9,R,4.99,4.99,1,1
1,771,9/3/03,36,12752,6.9,R,4.99,4.99,3,1
1,754,9/8/04,36,12763,8,R,4.99,4.99,2,0
1,766,9/10/03,36,12800,7.5,R,4.99,4.99,1,0
1,758,9/14/03,36,12800,8.9,R,4.79,4.99,1,0
1,809,9/14/03,36,12800,11.35,R,4.79,4.99,1,1
1,768,9/25/04,36,12873.93,9.58,R,4.99,4.99,1,1
1,734,9/10/03,36,12876,9,R,4.99,4.99,3,1
1,754,10/5/04,36,12882,10,R,4.99,4.99,3,0
1,792,9/5/03,36,12900,7.26,R,4.99,4.99,2,0
1,777,9/7/03,36,12900,7,R,4.99,4.99,1,1
1,733,9/13/03,36,12900,7.34,R,4.79,4.99,1,0
1,811,9/19/04,36,12966,6.5,R,4.99,4.99,2,0
1,796,8/26/03,36,12967,8.89,R,4.99,4.99,1,0
1,796,8/26/03,36,12967,8.89,R,4.99,4.99,1,0
1,733,9/3/03,36,12983,10,R,4.99,4.99,3,1
1,735,9/12/03,36,13000,9,R,4.79,4.99,3,0
1,764,9/8/04,36,13000,3.9,R,4.99,4.99,2,0
1,751,9/10/04,36,13000,7.35,R,4.99,4.99,1,1
1,734,11/8/04,36,13000,7.95,R,4.99,4.99,3,0
1,732,9/4/04,36,13002.9,9,R,4.99,4.99,3,1
1,752,8/16/03,36,13100,8.75,R,4.99,4.99,1,0
1,721,10/27/04,36,13108,8.25,R,4.99,4.99,2,0
1,765,9/20/04,36,13142,8.59,R,4.99,4.99,1,1
1,740,8/10/04,36,13158,10,R,5.05,4.99,3,0
1,799,9/14/03,36,13200,8,R,4.79,4.99,1,1
1,747,8/26/03,36,13249,9.9,R,4.99,4.99,1,0
1,776,8/22/03,36,13250,7.99,R,4.99,4.99,2,0
1,796,8/25/03,36,13272,6.64,R,4.99,4.99,3,1
1,758,9/29/04,36,13291,6.9,R,4.99,4.99,1,0
1,779,8/18/03,36,13300,6.5,R,4.99,4.99,1,0
1,747,8/21/03,36,13300,9.75,R,4.99,4.99,3,1
1,779,8/22/03,36,13300,9.65,R,4.99,4.99,3,0
1,750,8/25/03,36,13300,11,R,4.99,4.99,2,0
1,767,8/28/03,36,13300,7.15,R,4.99,4.99,2,0
1,773,9/5/03,36,13300,11,R,4.99,4.99,1,1
1,731,9/5/03,36,13300,7.9,R,4.99,4.99,3,0
1,785,9/8/03,36,13300,8.9,R,4.99,4.99,2,0
1,744,9/9/03,36,13300,10.95,R,4.99,4.99,2,0
1,765,9/12/03,36,13310,8.5,R,4.79,4.99,1,1
1,770,8/27/03,36,13343,9.99,R,4.99,4.99,2,0
1,763,10/15/04,36,13373,6.5,R,4.99,4.99,2,0
1,736,9/12/04,36,13375,7.5,R,4.99,4.99,3,1
1,753,8/26/03,36,13450,7,R,4.99,4.99,1,1
1,730,10/18/04,36,13500,7.25,R,4.99,4.99,3,1
1,731,10/21/04,36,13500,10,R,4.99,4.99,2,0
1,778,9/2/03,36,13530,7.77,R,4.99,4.99,1,1
1,777,9/24/04,36,13541,6.95,R,4.99,4.99,2,0
1,732,8/29/03,36,13548,6.99,R,4.99,4.99,3,1
1,732,9/1/03,36,13550,7.25,R,4.99,4.99,3,1
1,754,11/13/04,36,13561,7.09,R,5.05,4.99,1,0
1,759,8/20/03,36,13589,8.95,R,4.99,4.99,1,1
1,789,9/9/03,36,13600,7.15,R,4.99,4.99,2,0
1,731,8/18/03,36,13601,7.99,R,4.99,4.99,3,0
1,754,8/17/03,36,13616,7.9,R,4.99,4.99,2,0
1,740,9/11/03,36,13640,9,R,4.99,4.99,1,1
1,729,10/20/04,36,13662,10,R,4.99,4.99,3,1
1,767,8/28/03,36,13700,8.89,R,4.99,4.99,3,0
1,785,9/2/03,36,13746,7.75,R,4.99,4.99,1,1
1,756,9/7/04,36,13796,7.7,R,4.99,4.99,2,0
1,733,8/16/03,36,13800,10.93,R,4.99,4.99,2,0
1,759,9/2/03,36,13800,6.99,R,4.99,4.99,1,1
1,734,9/4/03,36,13800,9,R,4.99,4.99,2,0
1,738,9/7/03,36,13800,7.25,R,4.99,4.99,2,0
1,777,9/4/03,36,13830,8.1,R,4.99,4.99,3,1
1,713,9/17/04,36,13878.74,11.9,R,4.99,4.99,1,1
1,640,9/19/04,36,13972.45,13.95,R,4.99,4.99,1,1
1,715,9/19/04,36,13981,8.49,R,4.99,4.99,3,1
1,757,8/15/03,36,13988,7.75,R,4.99,4.99,1,0
1,769,9/9/03,36,14000,6.89,R,4.99,4.99,3,0
1,813,9/10/03,36,14000,7.9,R,4.99,4.99,2,0
1,734,9/19/04,36,14000,6.5,R,4.99,4.99,2,0
1,734,9/28/04,36,14000,6.49,R,4.99,4.99,2,0
1,773,11/2/04,36,14000,7.95,R,4.99,4.99,2,0
1,751,8/16/03,36,14060,6.59,R,4.99,4.99,1,0
1,764,10/12/04,36,14148,9.85,R,4.99,4.99,2,0
1,739,10/6/04,36,14174.64,6.99,R,4.99,4.99,3,1
1,745,9/12/03,36,14187,7.9,R,4.79,4.99,2,0
1,765,9/10/03,36,14200,6.99,R,4.99,4.99,3,0
1,795,9/10/03,36,14212,7.02,R,4.99,4.99,2,0
1,732,9/15/04,36,14246.79,11,R,4.99,4.99,2,1
1,775,8/17/03,36,14300,12.5,R,4.99,4.99,2,0
1,816,8/18/03,36,14300,9,R,4.99,4.99,1,0
1,745,8/26/03,36,14300,7.75,R,4.99,4.99,2,0
1,748,8/28/03,36,14300,8.25,R,4.99,4.99,1,1
1,781,8/31/03,36,14300,7.09,R,4.99,4.99,3,1
1,761,9/1/03,36,14300,8.75,R,4.99,4.99,1,0
1,756,9/2/03,36,14300,7.09,R,4.99,4.99,1,0
1,757,9/2/03,36,14300,10.5,R,4.99,4.99,3,0
1,732,9/8/03,36,14300,7,R,4.99,4.99,2,0
1,765,9/11/03,36,14300,8,R,4.99,4.99,1,0
1,758,9/11/03,36,14300,6.7,R,4.99,4.99,2,0
1,783,9/14/03,36,14300,7.9,R,4.79,4.99,3,0
1,764,9/27/04,36,14308,9.9,R,4.99,4.99,3,0
1,769,10/4/04,36,14334,9.9,R,4.99,4.99,1,0
1,776,9/14/03,36,14387,12.99,R,4.79,4.99,3,0
1,787,10/5/04,36,14390,10,R,4.99,4.99,3,1
1,762,9/20/04,36,14415.03,9.49,R,4.99,4.99,1,1
1,696,10/6/04,36,14429,6.95,R,4.99,4.99,2,0
1,772,9/19/04,36,14442,8.99,R,4.99,4.99,2,0
1,779,8/31/03,36,14490,6.95,R,4.99,4.99,1,0
1,779,8/31/03,36,14490,6.95,R,4.99,4.99,1,0
1,765,8/18/03,36,14500,8.1,R,4.99,4.99,2,0
1,787,8/31/03,36,14500,7.05,R,4.99,4.99,3,0
1,767,9/10/03,36,14500,8.1,R,4.99,4.99,2,0
1,747,8/12/03,36,14550,9.5,R,4.75,4.99,3,1
1,743,11/1/04,36,14578.31,9.75,R,4.99,4.99,1,1
1,730,8/19/03,36,14579,8.7,R,4.99,4.99,1,1
1,792,8/19/03,36,14600,7.99,R,4.99,4.99,1,1
1,758,8/25/03,36,14600,8.75,R,4.99,4.99,1,0
1,759,8/17/03,36,14637,7.49,R,4.99,4.99,3,1
1,706,10/13/04,36,14665.14,7.82,R,4.99,4.99,2,1
1,808,8/30/03,36,14700,8,R,4.99,4.99,2,0
1,778,9/4/03,36,14700,6.72,R,4.99,4.99,1,0
1,790,8/22/03,36,14741,8.75,R,4.99,4.99,1,0
1,733,9/12/03,36,14760,7.7,R,4.79,4.99,1,0
1,786,8/19/03,36,14800,9,R,4.99,4.99,3,0
1,758,8/23/03,36,14800,7,R,4.99,4.99,2,0
1,743,9/15/03,36,14800,8.99,R,4.79,4.99,2,0
1,743,11/15/04,36,14814,7.49,R,5.05,4.99,2,0
1,762,10/4/04,36,14880.67,6.9,R,4.99,4.99,1,1
1,732,8/23/03,36,14900,7.5,R,4.99,4.99,2,0
1,795,10/6/04,36,15000,9,R,4.99,4.99,2,0
1,798,10/11/04,36,15000,6.99,R,4.99,4.99,2,0
1,785,10/13/04,36,15000,3.75,R,4.99,4.99,2,0
1,748,10/14/04,36,15000,7,R,4.99,4.99,2,0
1,739,10/29/04,36,15000,4,R,4.99,4.99,2,0
1,774,9/14/03,36,15016,9.19,R,4.79,4.99,1,1
1,810,9/9/04,36,15025,10,R,4.99,4.99,3,0
1,787,10/15/04,36,15048.6,10,R,4.99,4.99,3,1
1,736,8/18/03,36,15050,10,R,4.99,4.99,3,0
1,803,9/13/03,36,15075,9.9,R,4.79,4.99,3,1
1,742,11/9/04,36,15115,11,R,4.99,4.99,2,0
1,763,9/5/03,36,15165,8.64,R,4.99,4.99,1,0
1,736,10/4/04,36,15170.68,7.24,R,4.99,4.99,3,1
1,759,10/15/04,36,15185.34,7.75,R,4.99,4.99,1,1
1,750,11/10/04,36,15294,6.95,R,4.99,4.99,1,0
1,802,8/24/03,36,15300,8.5,R,4.99,4.99,2,0
1,789,8/26/03,36,15300,7.5,R,4.99,4.99,2,0
1,744,8/26/03,36,15300,10.9,R,4.99,4.99,1,1
1,781,8/28/03,36,15300,8,R,4.99,4.99,2,0
1,783,9/3/03,36,15300,10,R,4.99,4.99,3,0
1,751,9/5/03,36,15300,8,R,4.99,4.99,3,0
1,739,9/11/03,36,15300,7,R,4.99,4.99,2,0
1,759,9/11/03,36,15300,9.9,R,4.99,4.99,2,0
1,814,9/14/03,36,15300,7.7,R,4.79,4.99,2,0
1,757,9/15/03,36,15389,9.59,R,4.79,4.99,2,0
1,734,8/18/03,36,15444,7.8,R,4.99,4.99,1,1
1,659,9/9/04,36,15522,8,R,4.99,4.99,2,0
1,730,9/5/03,36,15598,6.94,R,4.99,4.99,2,0
1,772,11/14/04,36,15649,7.5,R,5.05,4.99,3,1
1,744,9/14/04,36,15655,6.55,R,4.99,4.99,2,0
1,785,9/10/04,36,15729.51,18.75,R,4.99,4.99,3,1
1,761,8/18/03,36,15742,9.79,R,4.99,4.99,3,0
1,738,8/29/03,36,15778,6.75,R,4.99,4.99,1,1
1,733,8/25/03,36,15800,8.95,R,4.99,4.99,3,1
1,744,8/27/03,36,15800,12,R,4.99,4.99,1,1
1,768,8/28/03,36,15800,7.25,R,4.99,4.99,2,0
1,801,8/31/03,36,15800,8.16,R,4.99,4.99,2,0
1,744,9/10/03,36,15800,8.99,R,4.99,4.99,1,1
1,741,9/11/03,36,15800,7.5,R,4.99,4.99,1,0
1,752,9/3/03,36,15826,7.5,R,4.99,4.99,1,1
1,733,9/8/04,36,15955,9.5,R,4.99,4.99,3,1
1,734,8/29/03,36,15984,8,R,4.99,4.99,2,0
1,753,4/29/04,36,16000,10,R,4.65,4.99,3,1
1,815,8/28/03,36,16010,8.6,R,4.99,4.99,3,1
1,736,8/27/03,36,16020,6.99,R,4.99,4.99,1,0
1,744,9/5/04,36,16221,12.5,R,4.99,4.99,1,0
1,785,8/29/03,36,16228,6.49,R,4.99,4.99,3,0
1,756,11/8/04,36,16232,6.9,R,4.99,4.99,2,0
1,783,8/16/03,36,16300,7.99,R,4.99,4.99,2,0
1,733,8/17/03,36,16300,6.95,R,4.99,4.99,2,0
1,817,8/21/03,36,16300,6.74,R,4.99,4.99,1,0
1,735,8/27/03,36,16300,7,R,4.99,4.99,1,0
1,741,9/1/03,36,16300,8.65,R,4.99,4.99,1,0
1,742,9/11/03,36,16300,6.99,R,4.99,4.99,2,0
1,763,9/13/03,36,16300,6.8,R,4.79,4.99,1,0
1,741,9/2/03,36,16346,10,R,4.99,4.99,3,0
1,790,8/26/03,36,16400,7.79,R,4.99,4.99,1,1
1,748,8/28/03,36,16428,10.2,R,4.99,4.99,3,1
1,750,8/25/03,36,16443,7.99,R,4.99,4.99,3,1
1,777,10/12/04,36,16500,7.29,R,4.99,4.99,2,0
1,754,9/4/03,36,16550,8,R,4.99,4.99,2,0
1,766,9/13/03,36,16605,7.49,R,4.79,4.99,1,0
1,773,10/10/04,36,16622.83,8,R,4.99,4.99,2,1
1,785,8/18/03,36,16645,6.79,R,4.99,4.99,2,0
1,742,9/19/04,36,16655,9.95,R,4.99,4.99,1,0
1,744,9/4/03,36,16676,10,R,4.99,4.99,3,1
1,737,11/9/04,36,16690,4.6,R,4.99,4.99,3,0
1,810,11/4/04,36,16731,3.9,R,4.99,4.99,2,0
1,756,10/20/04,36,16737,7,R,4.99,4.99,3,0
1,743,8/20/03,36,16800,9.25,R,4.99,4.99,2,0
1,789,9/9/03,36,16800,7,R,4.99,4.99,2,0
1,781,9/3/04,36,16837.82,11,R,4.99,4.99,3,1
1,692,10/6/04,36,16876,11.95,R,4.99,4.99,2,0
1,780,9/15/03,36,16900,7.24,R,4.79,4.99,2,0
1,735,9/9/04,36,17000,6.7,R,4.99,4.99,2,0
1,786,9/15/04,36,17000,7.49,R,4.99,4.99,3,1
1,761,9/25/04,36,17000,6.8,R,4.99,4.99,1,1
1,733,9/15/03,36,17015,15.1,R,4.79,4.99,1,0
1,736,11/13/04,36,17081.66,6.55,R,5.05,4.99,3,1
1,760,9/9/03,36,17230,6.8,R,4.99,4.99,1,0
1,747,8/21/03,36,17232,7,R,4.99,4.99,1,0
1,777,10/14/04,36,17238,10.99,R,4.99,4.99,2,0
1,808,9/21/04,36,17248,8.25,R,4.99,4.99,2,0
1,803,10/7/04,36,17269.27,6.9,R,4.99,4.99,1,1
1,782,8/25/03,36,17300,8.95,R,4.99,4.99,1,1
1,755,8/26/03,36,17300,7,R,4.99,4.99,3,0
1,809,9/5/03,36,17300,7.09,R,4.99,4.99,1,1
1,790,9/8/03,36,17300,6.5,R,4.99,4.99,2,0
1,737,9/14/03,36,17300,8.5,R,4.79,4.99,1,1
1,774,8/22/03,36,17439,8.45,R,4.99,4.99,3,0
1,733,9/1/04,36,17496.28,9.95,R,4.99,4.99,1,1
1,809,9/27/04,36,17510.15,7.9,R,4.99,4.99,1,1
1,760,9/10/03,36,17607,7.15,R,4.99,4.99,3,1
1,770,10/26/04,36,17677.14,9,R,4.99,4.99,1,1
1,764,9/2/03,36,17750,9,R,4.99,4.99,1,0
1,769,9/4/03,36,17750,7.5,R,4.99,4.99,2,0
1,783,8/31/03,36,17843,7.15,R,4.99,4.99,3,0
1,736,8/28/03,36,17905,10,R,4.99,4.99,3,0
1,751,9/10/03,36,17980,10.99,R,4.99,4.99,1,1
1,731,9/12/03,36,18000,10,R,4.79,4.99,3,0
1,734,8/31/04,36,18000,7.45,R,4.99,4.99,1,1
1,786,10/11/04,36,18000,7.04,R,4.99,4.99,1,1
1,743,10/14/04,36,18031.79,8.25,R,4.99,4.99,3,1
1,733,9/3/03,36,18100,8.9,R,4.99,4.99,2,0
1,752,9/4/03,36,18100,6.9,R,4.99,4.99,1,1
1,766,8/18/03,36,18300,12,R,4.99,4.99,2,0
1,731,8/20/03,36,18300,4.69,R,4.99,4.99,3,0
1,742,9/10/03,36,18300,8.59,R,4.99,4.99,1,0
1,817,9/2/04,36,18442,7,R,4.99,4.99,3,0
1,778,9/6/03,36,18500,6.9,R,4.99,4.99,2,0
1,796,8/18/03,36,18554,10,R,4.99,4.99,1,1
1,784,8/15/03,36,18620,6.49,R,4.99,4.99,1,1
1,790,8/18/03,36,18795,7.25,R,4.99,4.99,3,1
1,724,9/4/04,36,18797,10,R,4.99,4.99,1,0
1,763,8/22/03,36,18800,8,R,4.99,4.99,2,0
1,754,8/30/03,36,18800,6.65,R,4.99,4.99,2,0
1,750,10/14/04,36,19000,10,R,4.99,4.99,3,1
1,790,9/11/03,36,19100,6.89,R,4.99,4.99,2,1
1,771,9/2/03,36,19190,6.49,R,4.99,4.99,1,0
1,737,8/19/04,36,19200,10,R,5.05,4.99,3,0
1,742,9/13/03,36,19300,6.75,R,4.79,4.99,2,0
1,743,9/21/04,36,19366.06,9,R,4.99,4.99,1,1
1,747,11/12/04,36,19394,7.75,R,4.99,4.99,2,0
1,779,11/5/04,36,19402,4.4,R,4.99,4.99,2,0
1,770,9/15/03,36,19500,7.25,R,4.79,4.99,2,0
1,732,11/14/04,36,19550,4.49,R,5.05,4.99,2,0
1,738,9/5/03,36,19575,7.49,R,4.99,4.99,2,0
1,751,11/5/04,36,19773,4.59,R,4.99,4.99,2,0
1,764,8/18/03,36,19800,10,R,4.99,4.99,1,0
1,749,8/18/03,36,19970,6.75,R,4.99,4.99,3,0
1,767,9/11/03,36,17846,6.45,R,4.99,4.98,1,1
1,767,11/15/04,36,8300.31,6.44,R,5.05,4.97,1,1
1,732,9/9/03,36,19021,6.44,R,4.99,4.97,1,0
1,753,10/6/04,36,9872,6.43,R,4.99,4.96,1,0
1,734,7/12/04,36,5000,14.9,R,4.95,4.95,1,1
